schoolCode, schoolName, departmentCode, departmentName, departmentAbbreviation, departmentType, genderRequirement, practicalExam, notifyOrAnnounceExam, documentSubmissionDeadline, examStartDate, examEndDate, examDate1, examDate2, examDate3, announcementDate, reviewDate, chineseTest, englishTest, mathATest, mathBTest, socialTest, scienceTest, englishListeningTest, chineseMultiplier, englishMultiplier, mathAMultiplier, mathBMultiplier, socialMultiplier, scienceMultiplier, customSubjectCombination, customSubjectCombinationMultiplier, sameLevelScoreExcessSelectionOrder1, sameLevelScoreExcessSelectionOrder2, sameLevelScoreExcessSelectionOrder3, sameLevelScoreExcessSelectionOrder4, programmingConceptTest, programmingConceptTestMultiplier, programmingPracticalTest, programmingPracticalTestMultiplier, chineseScoreCalculation, englishScoreCalculation, mathAScoreCalculation, mathBScoreCalculation, socialScoreCalculation, scienceScoreCalculation, selectionScoreRatio, designatedItem1, designatedItem2, designatedItem3, designatedItem4, designatedItem5, designatedItem6, designatedItem1Test, designatedItem2Test, designatedItem3Test, designatedItem4Test, designatedItem5Test, designatedItem6Test, designatedItem1ScoreRatio, designatedItem2ScoreRatio, designatedItem3ScoreRatio, designatedItem4ScoreRatio, designatedItem5ScoreRatio, designatedItem6ScoreRatio, tieBreakerOrder1, tieBreakerOrder2, tieBreakerOrder3, tieBreakerOrder4, examFee, document1, document2, document3, document4, document5, document6, documentDescription, designatedItemDescription, remarks, enrollmentQuota, maleEnrollmentQuota, femaleEnrollmentQuota, indigenousAdditionalQuota, outlyingIslandAdditionalQuota, outlyingIslandAdditionalQuotaDescription, visionProgramAdditionalQuota, expectedExamCount, practicalExamItem1Test, practicalExamItem2Test, practicalExamItem3Test, practicalExamItem4Test, practicalExamItem5Test, practicalExamItem1Multiplier, practicalExamItem2Multiplier, practicalExamItem3Multiplier, practicalExamItem4Multiplier, practicalExamItem5Multiplier, practicalExamItem1ScoreCalculation, practicalExamItem2ScoreCalculation, practicalExamItem3ScoreCalculation, practicalExamItem4ScoreCalculation, practicalExamItem5ScoreCalculation, practicalExamScoreRatio, testResult
134,亞洲大學,134312,財務金融學系金融科技組,金融科技組,一般,--,--,2025/3/28,2025/5/7,2025/5/17,2025/5/18,,,,2025/5/28,2025/5/29,底標,--,--,--,--,--,--,3,0,0,6,0,0,--,0,學測國文、數學B之級分總和,,,,,,,,1,0,0,0,0,0,30,審查資料,面試,,,,,0,0,0,0,0,0,30,40,0,0,0,0,面試,審查資料,學測國文級分,,950,課程學習成果(B),多元表現(F、G、K、M、N),學習歷程自述(O、P、Q),,,,1.上列項目皆為評分項目，請準備相關資料送審。2.審查資料係依據學生所附之各項書面資料加以評量。,"1.審查資料係依據學生所附之各項書面資料加以評量。
2.面試在評量學生的儀態風度、表達能力、邏輯分析、發展潛力及就讀本學系之契合度。
3.本校將於表定時間範圍內協助調整面試時程。",本系著重專業理論與實務技能之教學，另本系設有多間財金專業實驗室，提供學生最完整之金融資訊化教學。金融科技組主要學習內容包括金融科技、金融大數據分析、模擬銀行實務、金融市場管理、各種金融商品投資以及風險管理等。最終目標使畢業生能於金融相關產業充分就業。學系網頁：https://fn.asia.edu.tw/。本組別屬招生分組。,29,0,0,3,0,,0,87,,,,,,,,,,,,,,,,,社=8、數B=6、有
134,亞洲大學,134322,財經法律學系,財法系,一般,--,--,2025/3/28,2025/5/7,2025/5/16,2025/5/18,,,,2025/5/28,2025/5/29,底標,--,--,--,--,--,--,3,0,0,0,0,0,--,0,學測國文級分,,,,,,,,1,0,0,0,0,0,30,審查資料,面試,,,,,0,0,0,0,0,0,30,40,0,0,0,0,面試,審查資料,同級分超額篩選科目一,,950,修課紀錄(A),多元表現(F、N),學習歷程自述(Q),,,,以上項目皆為評分項目，請準備所有資料送審。,"1.審查資料系依據所附之各項書面資料加以評量。
2.面試在評量學生的儀態風度、表達能力、邏輯分析、發展潛力及本學系相關知識。
3.本校將於表定時間範圍內協助調整面試時程。","本系以培育財經及法律專才為目標，並且符應時代需要與提供學生就業為重點。本系之畢業生除可選擇進入國內外研究所進修或進入民間企業工作外，亦可參加傳統司法人員(法官、檢察官等)、律師、政府公務人員(法制人員)考試、記帳士、會計師等各種公務員或專技人員考試。
系網：https://fel.asia.edu.tw/。 電話：(04)23323456#5545。",71,0,0,7,0,,0,213,,,,,,,,,,,,,,,,,國+社=21、有
134,亞洲大學,134332,社會工作學系兒少與家庭社工組,兒少與家庭,一般,--,--,2025/3/28,2025/5/7,2025/5/17,2025/5/18,,,,2025/5/28,2025/5/29,--,--,--,--,底標,--,--,0,0,0,0,0,0,國社,3,學測國文、社會之級分總和,,,,,,,,1,0,0,0,1,0,20,審查資料,面試,,,,,0,0,0,0,0,0,35,45,0,0,0,0,學測國文級分,學測社會級分,學科能力測驗成績,,950,修課紀錄(A),課程學習成果(B、E),多元表現(F、G、H、I、N),學習歷程自述(O、P、Q),,,,"1.審查資料係依據學生所附之各項書面資料加以評量。
2.面試在評量學生的儀態風度、表達能力、團體動力、發展潛力、系所認同度及本學系相關知識。
3.本校將於表定時間範圍內協助調整面試時程。
4.本系醫務與心衛社工組、兒少與家庭社工組，考生僅可選擇一組報名，入學後可選修兩組課程。",1.本系組旨在培育兼具兒少與家庭之社會工作人才。畢業可於縣市政府、學校、兒童托育、親子館、家庭暴力防治、司法保護、社福中心等單位，從事直接服務與社會行政工作2.本系核心課程符合社工師證照，因應社安網與長照政策，規劃專業雙學程，培養多元專長社工人才。入學後可調整系組或選修醫務與心衛學程3.本系特色(1)國際化：海外實習、國際志工實踐(2)產學合作，尤以家庭與兒少保護服務方案為主，結合理論實務，產學鏈結實習與就業機會(3)免費社工師證照班，提昇就業競爭力4.系網：https://sw.asia.edu.tw/，04-23323456#5141。,30,0,0,3,1,1名限澎湖縣,0,90,,,,,,,,,,,,,,,,,國+英=15、有
134,亞洲大學,134342,社會工作學系醫務與心衛社工組,醫務與心衛,一般,--,--,2025/3/28,2025/5/7,2025/5/17,2025/5/18,,,,2025/5/28,2025/5/29,底標,--,--,--,--,--,--,0,0,0,0,0,0,國英,3,學測國文、英文之級分總和,,,,,,,,1,1,0,0,0,0,20,審查資料,面試,,,,,0,0,0,0,0,0,35,45,0,0,0,0,學測國文級分,學測英文級分,學科能力測驗成績,,950,修課紀錄(A),課程學習成果(B、E),多元表現(F、G、H、I、N),學習歷程自述(O、P、Q),,,,"1.審查資料係依據學生所附之各項書面資料加以評量。
2.面試在評量學生的儀態風度、表達能力、團體動力、發展潛力、系所認同度及本學系相關
知識。
3.本校將於表定時間範圍內協助調整面試時程。
4.本系醫務與心衛社工組、兒少與家庭社工組，考生僅可選擇一組報名，入學後可選修兩組課程。",1.本系組培育兼具醫務、心衛、長期照顧之社工人才。畢業可於醫院、長照機構、社區心理衛生中心、老人、身障、早期療育、附屬中亞聯大醫療體系單位，從事直接服務與社會行政工作。2.本系核心課程符合社工師證照，因應社安網與長照政策，規劃專業雙學程，培養多元專長社工人才。入學後可調整系組或選修兒少與家庭學程。3.本系特色(1)國際化：海外實習、國際志工實踐(2)深耕產學合作，結合理論實務，產學計畫鏈結實習與就業機會。(3)免費社工師證照班，提昇就業競爭力4.系網：https://sw.asia.edu.tw/，04-23323456#5141。,29,0,0,3,0,,0,87,,,,,,,,,,,,,,,,,國+社=20、有
134,亞洲大學,134352,幼兒教育學系,幼教系,一般,--,--,2025/3/28,2025/5/7,2025/5/16,2025/5/18,,,,2025/5/28,2025/5/29,底標,--,--,--,底標,--,--,0,0,0,0,0,0,國社,3,學測國文、社會之級分總和,,,,,,,,2,0,0,0,1,0,30,審查資料,面試,,,,,0,0,0,0,0,0,30,40,0,0,0,0,同級分超額篩選科目一,,,,950,修課紀錄(A),課程學習成果(B、C),多元表現(G、H、I、L、N),學習歷程自述(O、P、Q),,,,"1.審查資料係依據學生所附之各項書面資料加以評量。
2.面試在評量學生的儀態風度、表達能力、邏輯分析、發展潛力及本學系相關知識。
3.本校將於表定時間範圍内協助調整面試時程。","1.本系為師資培育學系，教育部核定74位師資生名額，於入學後進行師資生甄選。
2.國文與社會二科達前標者，直接錄取為師資生，不需再參加師資生甄選。
3.證照獲得與多元出路:可取得幼教師證、教保員、保母技術士資格,服務0-6歲兒童或產業界。
4.可應徵公私立幼兒園、托嬰中心、文教機構、e化教材編製、教具玩具設計，亦可攻讀國內外碩博士班。
5.系網:https://ece.asia.edu.tw/分機5721。",68,0,0,8,1,1名限金門縣,0,204,,,,,,,,,,,,,,,,,無資料
134,亞洲大學,134362,數位媒體設計學系動漫遊戲組,數媒動遊組,一般,--,--,2025/3/28,2025/5/7,2025/5/17,2025/5/18,,,,2025/5/28,2025/5/29,底標,--,--,--,底標,--,--,3,0,0,0,3,0,--,0,學測國文、社會之級分總和,,,,,,,,1,0,0,0,1,0,20,審查資料,面試,,,,,0,0,0,0,0,0,35,45,0,0,0,0,面試,審查資料,學測國文級分,學測社會級分,950,修課紀錄(A),課程學習成果(B、C、E),多元表現(F、K、N),學習歷程自述(P、Q),各類有利審查資料,,,"1.審查資料係依據學生所附之各項書面資料加以評量。
2.面試在評量學生的儀態風度、表達能力、邏輯分析、發展潛力及本學系相關知識。
3.本校將於表定時間範圍內協助調整面試時程。","一、亞洲大學數位媒體設計學系，強調實務導向教學、聘請業界師資以師徒制方式，讓學生體驗在實際場域中，學習掌握跨領域知識技能並擁有多元競爭力，目標培養具「動漫遊戲」與「視覺傳達」之專業設計人才。同時，學系具完整學制，從大學部到碩士班及博士班，可一氣呵成人生學業的最高學籍。系網https://dmd.asia.edu.tw/，電話(04)23323456#1062。
二、考生僅可選擇「動漫遊戲組」、「視覺傳達組」其中一組報名。",31,0,0,4,0,,0,93,,,,,,,,,,,,,,,,,國+社=21、有
134,亞洲大學,134372,數位媒體設計學系視覺傳達組,數媒視傳組,一般,--,--,2025/3/28,2025/5/7,2025/5/17,2025/5/18,,,,2025/5/28,2025/5/29,底標,--,--,--,--,--,--,3,0,0,0,0,0,--,0,學測國文級分,,,,,,,,1,0,0,0,0,0,20,審查資料,面試,,,,,0,0,0,0,0,0,35,45,0,0,0,0,面試,審查資料,學測國文級分,,950,修課紀錄(A),課程學習成果(B、C),多元表現(F、K、N),學習歷程自述(P、Q),各類有利審查資料,,,"1.審查資料係依據學生所附之各項書面資料加以評量。
2.面試在評量學生的儀態風度、表達能力、邏輯分析、發展潛力及本學系相關知識。
3.本校將於表定時間範圍內協助調整面試時程。","一、亞洲大學數位媒體設計學系，強調實務導向教學、聘請業界師資以師徒制方式，讓學生體驗在實際場域中，學習掌握跨領域知識技能並擁有多元競爭力，目標培養具「動漫遊戲」與「視覺傳達」之專業設計人才。同時，學系具完整學制，從大學部到碩士班及博士班，可一氣呵成人生學業的最高學籍。系網https://dmd.asia.edu.tw/，電話(04)23323456#1062。
二、考生僅可選擇「動漫遊戲組」、「視覺傳達組」其中一組報名。",32,0,0,3,0,,0,96,,,,,,,,,,,,,,,,,國=10、有
134,亞洲大學,134382,創意商品設計學系,商品系,一般,--,--,2025/3/28,2025/5/7,2025/5/17,2025/5/18,,,,2025/5/28,2025/5/29,底標,--,--,--,--,--,--,3,0,0,0,0,0,--,0,學測國文級分,,,,,,,,1,0,0,0,0,0,30,審查資料,面試,,,,,0,0,0,0,0,0,30,40,0,0,0,0,面試,審查資料,學測國文級分,,950,修課紀錄(A),課程學習成果(B、C、E),多元表現(F、N),學習歷程自述(P),設計藝術表現成就,,,"1.審查資料係依據學生所附之各項書面資料加以評量。
2.面試在評量學生的創意思考能力、溝通表達能力與藝術、科技、自然、社會學科之既有知識。
3.本校將於表定時間範圍內協助調整面試時程。","一、課程內容以漸進式安排理論及實作，學習商品從設計發想至行銷上市過程，將心中創意具體且完整商品化。提供國內外設計比賽與實習機
會，厚植學生專業能力，培養具前瞻與國際的優質商品設計人才。畢業可以就業或逕讀本所碩士班。
二、創意商品設計學系網址http://cpd.asia.edu.tw，電話(04)23323456#1052。",31,0,0,4,0,,0,93,,,,,,,,,,,,,,,,,國=10、有
134,亞洲大學,134392,時尚設計學系,亞大時尚系,一般,--,--,2025/3/28,2025/5/7,2025/5/17,2025/5/18,,,,2025/5/28,2025/5/29,底標,--,--,--,--,--,--,3,0,0,0,0,0,--,0,學測國文級分,,,,,,,,1,0,0,0,0,0,20,審查資料,面試,,,,,0,0,0,0,0,0,35,45,0,0,0,0,面試,審查資料,學測國文級分,,950,修課紀錄(A),課程學習成果(B、C、E),多元表現(F、K、N),學習歷程自述(P、Q),各種有利審查資料,,R:各種有利審查資料。,"1.審查資料係依據學生所附之各項書面資料加以評量。
2.面試在評量學生的儀態風度、表達能力、邏輯分析、發展潛力及本學系相關知識。
3.本校將於表定時間範圍內協助調整面試時程。","1.本系課程以「時尚服裝造型設計」、「服飾精品創意設計」為核心，從理論紮根著手，並藉由設計創作、展演規劃與執行，培養具文化性、前瞻性、國際性優質時尚設計能力之人才，進而養成就業及深造之專業知能。
2.課程內容包含理論及實作（如服裝設計、金工設計、造型設計、彩妝設計、精品設計、色彩計畫…等），需具備顏色辨別能力。
3.為提升學生國際移動力，提供國內外實習機會。
4.系網：http://dfd.asia.edu.tw，電話(04)23323456轉1068。",30,0,0,4,0,,0,90,,,,,,,,,,,,,,,,,國=11、有
134,亞洲大學,134402,室內設計學系,室設系,一般,--,--,2025/3/28,2025/5/7,2025/5/17,2025/5/18,,,,2025/5/28,2025/5/29,底標,--,--,--,--,--,--,3,0,0,0,0,0,--,0,學測國文級分,,,,,,,,1,0,0,0,0,0,20,審查資料,面試,,,,,0,0,0,0,0,0,35,45,0,0,0,0,面試,審查資料,學測國文級分,,950,修課紀錄(A),課程學習成果(B、C、E),多元表現(G、L、N),學習歷程自述(P、Q),空間美學體驗資料,,上列項目皆為評分項目，請準備所有資料送審。,"1.審查資料係依據學生所提供之各項書面資料加以評量。
2.面試在評量學生的主動學習、團隊合作、溝通表達與臨場反應等能力。
3.本校將於表定時間範圍內協助調整面試時程。",1.亞洲大學室內設計學系重視學生空間生活美學的涵養，理論與實務並重。課程首推業界專業實習。並與日本、印尼、香港等相關單位合作，強化國際視野及就業競爭力，畢業生可從事商業空間、住宅空間、智慧科技及相關文化創意產業。2.室內設計學系網址：http://id.asia.edu.tw，電話(04)23323456#1083。,26,0,0,4,0,,0,78,,,,,,,,,,,,,,,,,國=9、國+英=16、有
150,國立宜蘭大學,150012,外國語文學系,外文系,一般,--,--,2025/3/27,2025/5/6,,,2025/5/21,,,2025/5/28,2025/5/29,--,後標,--,--,--,--,--,0,5,0,0,0,0,國英社,6,學測國文、英文、社會之級分總和,學測英文級分,學測國文級分,學測社會級分,,,,,1,2,0,0,1,0,30,審查資料,口試,,,,,0,0,0,0,0,0,40,30,0,0,0,0,學測英文級分,學測國文級分,口試,審查資料,1000,修課紀錄(A),課程學習成果(B、C、E),多元表現(F、H、L、M、N),學習歷程自述(O、P、Q),其他有利審查之資料,,本系提供書面審查重點及準備指引，請於2月25日起至本校招生資訊網或系網頁查看。,一、優先錄取新住民及其子女至多1名。二、願景計畫外加名額申請資格為：具低收入戶、中低收入戶、特殊境遇家庭子女或孫子女資格者。符合資格者須於5月6日下午5時前將相關身分證明文件上傳至本校報名系統，以核驗身分。三、口試日期：114年5月21日(星期三)。考生個別口試時間將於5月14日中午12時起公告於本系網頁，不另行通知。四、口試地點：人文及管理學院1樓專業教室。五、口試內容：英文表達能力、應答內容、禮儀與態度。,"一、本系課程包含英文基礎與進階語言訓練，西洋文學、應用語言學與英語教學、第二外語和應用類課程，以培育學生之人文素養、國際視野和職場競爭力。
二、本系積極培養學生跨領域之專長。
三、本系設有「國際商務溝通碩士班」，有志深造之同學最快五年可取得學士及碩士學位。
四、聯絡電話:03-9357400轉7882；本系網址:https://dfll.niu.edu.tw/。",10,0,0,2,0,,2,50,,,,,,,,,,,,,,,,,國=8、英=9、有
150,國立宜蘭大學,150022,應用經濟與管理學系,經管系,一般,--,--,2025/3/27,2025/5/6,,,2025/5/21,,,2025/5/28,2025/5/29,--,--,--,--,後標,--,--,0,3,0,0,0,0,國數B社,4.5,學測國文、英文、數學B、社會之級分總和,學測英文級分,學測社會級分,,,,,,1,2,0,1,1,0,30,審查資料,口試,,,,,0,0,0,0,0,0,30,40,0,0,0,0,口試,學科能力測驗成績,審查資料,,1000,修課紀錄(A),課程學習成果(B、C、E),多元表現(F、I、J、L、N),學習歷程自述(O、P、Q),其他有利審查之資料,,本系提供書面審查重點及準備指引，請於2月25日起至本校招生資訊網或系網頁查看。,一、優先錄取新住民及其子女至多1名。二、願景計畫外加名額申請資格為：具低收入戶、中低收入戶、特殊境遇家庭子女或孫子女資格者。符合資格者須於5月6日下午5時前將相關身分證明文件上傳至本校報名系統，以核驗身分。三、口試日期：114年5月21日(星期三)。考生個別口試時間將於5月14日中午12時起公告於本系網頁，不另行通知。四、口試地點：教穡大樓8樓應用經濟與管理學系。五、口試評量比重：服儀態度20%、表達能力30%、應答內容30%、整體表現20%。口試內容包含備審資料內容問答。,"一、本系秉持延後分流、適性揚才、跨領域學習、縮短學用落差之精神，將課程分為「經營管理」、「國際經營與貿易」、「財務金融」、「休閒經濟與管理」四個專業學群；並以「內部考核」與「外部考核」雙管並進的方式，確保學生學習成效。
二、聯絡電話:03-9357400轉7842、7843
三、本系網址：https://aem.niu.edu.tw/",39,0,0,2,0,,3,117,,,,,,,,,,,,,,,,,國+英+社=23、數B=3、--
